link,title,pubDate,description,thumbnail,topic,source
https://islamdigest.republika.co.id/berita/s5hu20366/jelang-debat-caprescawapres-ini-adab-berdebat-yang-diisyaratkan-alquran,"Jelang Debat Capres-Cawapres, Ini Adab Berdebat yang Diisyaratkan Alquran",2023-12-11T08:25:12.000Z,"REPUBLIKA.CO.ID, JAKARTA -- Ada adab yang perlu diperhatikan dalam berdebat. Islam telah mengajarkan dan memberi tuntunan terkait hal tersebut. Sejatinya, tujuan debat adalah mengajak pikiran untuk mempertimbangkan sesuatu agar...",https://static.republika.co.id/uploads/images/detailnews/jadwa-dan-tema-debat-pilpres_231202185954-773.jpg,islam,republika
https://islamdigest.republika.co.id/berita/s5h6dz366/larangan-bagi-istri-minta-talak-tanpa-alasan-jelas,Larangan Bagi Istri Minta Talak tanpa Alasan Jelas,2023-12-10T23:53:59.000Z,"REPUBLIKA.CO.ID, JAKARTA -- Banyak pasangan suami istri tak mampu menemukan kebuntuan dalam menyelesaikan persoalan dalam hubungan pernikahan mereka. Sehingga pernikahan mereka pun berujung pada perceraian. Adakalanya perceraian itu dilakukan oleh...",https://static.republika.co.id/uploads/images/detailnews/ilustrasikasus-perceraian-pasutri-warga-menunggu-antrean-pengurusan-surat_201019092030-859.jpg,islam,republika
https://internasional.republika.co.id/berita/s5jplc383/palestina-berharap-resolusi-pbb-mengenai-gencatan-senjata-disetujui,Palestina Berharap Resolusi PBB Mengenai Gencatan Senjata Disetujui,2023-12-12T08:44:00.000Z,"REPUBLIKA.CO.ID,&nbsp;NEW YORK -- Palestina berharap pemungutan suara di Majelis Umum PBB mengenai resolusi yang menuntut gencatan senjata kemanusiaan di Gaza menjadi bentuk dukungan global yang luas untuk mengakhiri perang...",https://static.republika.co.id/uploads/images/detailnews/sidang-dewan-keamanan_231025070817-938.jpg,internasional,republika
https://internasional.republika.co.id/berita/s5jo63383/myanmar-geser-posisi-afganistan-sebagai-negara-penghasil-opium-terbesar-di-dunia,Myanmar Geser Posisi Afganistan Sebagai Negara Penghasil Opium Terbesar di Dunia,2023-12-12T08:13:15.000Z,"REPUBLIKA.CO.ID,&nbsp;NAYPYIDAW -- Myanmar telah menjadi sumber penghasil opium terbesar di dunia. Menurut Badan PBB Urusan Narkoba dan Kejahatan (UNODC) pada Selasa (12/12/2023), kondisi itu terjadi karena ketidakstabilan dalam negeri...",https://static.republika.co.id/uploads/images/detailnews/afghanistan-merupakan-produsen-opium-utama_230910131458-392.png,internasional,republika
https://internasional.republika.co.id/berita/s5jndj383/biden-singgung-perbedaan-pendapat-dengan-netanyahu,Biden Singgung Perbedaan Pendapat dengan Netanyahu,2023-12-12T07:56:07.000Z,"REPUBLIKA.CO.ID,&nbsp;WASHINGTON -- Presiden Amerika Serikat (AS) Joe Biden menyinggung hubungan kompleks yang dimiliki dengan Perdana Menteri Israel Benjamin Netanyahu pada Senin (11/12/2023). Dia menyatakan, Netanyahu berada dalam titik yang...",https://static.republika.co.id/uploads/images/detailnews/presiden-joe-biden-bersama-pm-israel-bejamin_231108181832-882.jpg,internasional,republika
https://internasional.republika.co.id/berita/s5jn2a349/mahasiswa-harvard-dihukum-seusai-pimpin-aksi-pro-palestina,Mahasiswa Harvard Dihukum Seusai Pimpin Aksi Pro Palestina,2023-12-12T07:49:22.000Z,"REPUBLIKA.CO.ID,&nbsp;CAMBRIDGE -- Sebanyak empat mahasiswa sarjana di Harvard University menghadapi tindakan disipliner baru setelah memimpin atau berpartisipasi dalam pekan aksi pro Palestina akhir bulan lalu. Dengar pendapat di Dewan...",https://static.republika.co.id/uploads/images/detailnews/aksi-demo-pro-palestina-terus-bermunculan-di-amerika_231211160949-689.png,internasional,republika
https://internasional.republika.co.id/berita/s5jmqu383/ri-dewan-keamanan-pbb-gagal-tunjukkan-relevansi-jaga-perdamaian-dunia,RI: Dewan Keamanan PBB Gagal Tunjukkan Relevansi Jaga Perdamaian Dunia,2023-12-12T07:42:30.000Z,"REPUBLIKA.CO.ID,&nbsp;JAKARTA &ndash; Pemerintah Indonesia menyesalkan kegagalan Dewan Keamanan PBB mengadopsi rancangan resolusi untuk memberlakukan gencatan senjata di Jalur Gaza pekan lalu. Menurut Indonesia, Dewan Keamanan telah gagal menunjukkan relevansinya...",https://static.republika.co.id/uploads/images/detailnews/duta-besar-republika-indonesia-dubes-ri-untuk-turki-lalu_211018054542-499.jpeg,internasional,republika
https://internasional.republika.co.id/berita/s5ji9k335/uni-eropa-kehancuran-gaza-lebih-buruk-dari-perang-dunia-ii-jerman,Uni Eropa: Kehancuran Gaza Lebih Buruk dari Perang Dunia II Jerman,2023-12-12T06:05:44.000Z,"REPUBLIKA.CO.ID,&nbsp;YERUSALEM &mdash; Kepala Kebijakan Luar Negeri Uni Eropa, Josep Borrell, mengatakan kehancuran yang dilakukan Israel di Gaza lebih buruk daripada kehancuran kota-kota di Jerman selama Perang Dunia II. Hal...",https://static.republika.co.id/uploads/images/detailnews/060700000-1702351671-830-556.jpg,internasional,republika
https://internasional.republika.co.id/berita/s5jhpl335/inggris-tak-setuju-resolusi-dk-pbb-jika-tak-kecam-hamas,Inggris tak Setuju Resolusi DK PBB Jika tak Kecam Hamas,2023-12-12T05:53:45.000Z,"REPUBLIKA.CO.ID,&nbsp;LONDON -- Inggris tidak mendukung resolusi Dewan Keamanan (DK) PBB baru-baru ini yang meminta gencatan senjata kemanusiaan di Gaza. Inggris beralasan rancangan itu tidak memuat kecaman terhadap Hamas. Menanggapi...",https://static.republika.co.id/uploads/images/detailnews/as-veto-resolusi-gencatan-senjata-di_231212055544-395.jpg,internasional,republika
https://internasional.republika.co.id/berita/s5jhff425/abu-ubaidah-ujung-tombak-perang-psikologis-palestina-yang-disegani-israel,"Abu Ubaidah, Ujung Tombak Perang Psikologis Palestina yang Disegani Israel",2023-12-12T05:47:39.000Z,"REPUBLIKA.CO.ID, JAKARTA -- Nama Abu Ubaidah kerap disebut-sebut di tengah konflik antara Israel dan Palestina. Abu Ubaidah menjadi salah satu sosok yang disegani Israel. Dia adalah juru bicara militer...",https://static.republika.co.id/uploads/images/detailnews/abu-ubaidah-abu-ubaidah-menjadi-salah-satu-sosok-yang_231212124100-714.png,internasional,republika
https://internasional.republika.co.id/berita/s5jhbn335/data-militer-dan-laporan-rs-berbeda-jauh-soal-jumlah-tentara-israel-tewas-dan-terluka,Data Militer dan Laporan RS Berbeda Jauh Soal Jumlah Tentara Israel Tewas dan Terluka,2023-12-12T05:45:23.000Z,"REPUBLIKA.CO.ID,&nbsp;TEL AVIV -- Israel menyatakan pada Ahad (10/12/2023) bahwa 1.593 tentara Israel telah terluka selama periode ini. Hanya saja laporan itu dinilai tidak sesuai dengan data yang dimiliki oleh...",https://static.republika.co.id/uploads/images/detailnews/094132700-1701524151-830-556.jpg,internasional,republika
https://internasional.republika.co.id/berita/s5jf57335/israel-siap-lanjutkan-pembicaraan-pertukaran-tahanan,Israel Siap Lanjutkan Pembicaraan Pertukaran Tahanan,2023-12-12T04:58:19.000Z,"REPUBLIKA.CO.ID,&nbsp;YERUSALEM -- Israel siap melanjutkan pembicaraan dengan para mediator untuk membahas kelanjutan pertukaran tahanan dengan Hamas, lapor media setempat pada Selasa (12/12/2023). Kesepakatan pertukaran tahanan yang baru ini akan...",https://static.republika.co.id/uploads/images/detailnews/023702000-1700888837-830-556.jpg,internasional,republika
https://internasional.republika.co.id/berita/s5jee2335/menteri-terkenal-jepang-menghadapi-mosi-tidak-percaya,Menteri Terkenal Jepang Menghadapi Mosi tidak Percaya,2023-12-12T04:42:02.000Z,"REPUBLIKA.CO.ID,&nbsp;TOKYO -- Salah satu menteri Jepang yang paling terkenal menghadapi mosi tidak percaya pada Senin (11/12/2023). Hal ini menunjukkan besarnya tekanan pada pemerintah Perdana Menteri Fumio Kishida atas skandal...",https://static.republika.co.id/uploads/images/detailnews/kepala-sekretaris-kabinet-jepang-hirokazu-matsuno-berbicara-pada-konferensi_220926163934-713.jpg,internasional,republika
https://internasional.republika.co.id/berita/s5jdqv335/betlehem-hadapi-natal-terburuk,Betlehem Hadapi Natal Terburuk,2023-12-12T04:28:07.000Z,"REPUBLIKA.CO.ID,&nbsp;BETHLEHEM -- Betlehem biasanya paling sibuk saat menjelang Natal. Tahun ini perang telah membuat takut wisatawan dan peziarah dari kota Palestina di wilayah pendudukan Tepi Barat, menyebabkan hotel, restoran,...",https://static.republika.co.id/uploads/images/detailnews/sebuah-gereja-di-kota-bersejarah-betlehem-di-tepi-barat_231205203253-628.png,internasional,republika
https://internasional.republika.co.id/berita/s5jcv5335/rudal-jelajah-houthi-bakar-kapal-tanker-menuju-israel,Rudal Jelajah Houthi Bakar Kapal Tanker Menuju Israel,2023-12-12T04:09:05.000Z,"REPUBLIKA.CO.ID,&nbsp;WASHINGTON -- Dua pejabat pertahanan Amerika Serikat (AS) mengatakan sebuah rudal jelajah yang diluncurkan dari Yaman yang dikuasai Houthi menghantam kapal tanker komersial. Tembakan rudal memicu kebakaran dan kerusakan...",https://static.republika.co.id/uploads/images/detailnews/004519200-1701855297-830-556.jpg,internasional,republika
https://internasional.republika.co.id/berita/s5jc41335/majelis-umum-pbb-akan-rancang-resolusi-jeda-kemanusiaan-gaza,Majelis Umum PBB akan Rancang Resolusi Jeda Kemanusiaan Gaza,2023-12-12T03:52:49.000Z,"REPUBLIKA.CO.ID,&nbsp;NEW YORK &ndash; Majelis Umum PBB diagendakan mengadakan pertemuan untuk membahas krisis di Jalur Gaza pada Selasa (12/12/2023). Sebuah pemungutan suara untuk mengadopsi rancangan resolusi jeda kemanusiaan di Gaza...",https://static.republika.co.id/uploads/images/detailnews/077861100-1702053160-830-556.jpg,internasional,republika
https://internasional.republika.co.id/berita/s5jb72335/malaysia-deteksi-6796-kasus-baru-covid19-pekan-lalu,Malaysia Deteksi 6.796 Kasus Baru Covid-19 Pekan Lalu,2023-12-12T03:33:02.000Z,"REPUBLIKA.CO.ID,&nbsp;KUALA LUMPUR -- Kementerian Kesehatan Malaysia (KKM) mendeteksi 6.796 kasus baru Covid-19 pada 26 November hingga 2 Desember 2023. Angka ini meningkat dari sebelumnya yang mencapai 3.626 kasus. Direktur...",https://static.republika.co.id/uploads/images/detailnews/017416200-1702048697-830-556.jpg,internasional,republika
https://sport.republika.co.id/berita/rq2e9y438/ini-prediksi-susunan-pemain-ac-milan-vs-tottenham-di-leg-i-babak-16-besar-liga-champions,Ini Prediksi Susunan Pemain AC Milan Vs Tottenham di Leg I Babak 16 Besar Liga Champions,2023-02-14T09:56:22.000Z,"REPUBLIKA.CO.ID, MILAN -- Beberapa jam lagi, Liga Champions (UCL) musim 2022/2023 kembali bergulir. Kompetisi tersebut memasuki fase babak 16 besar.Salah satu pertandingan mempertemukan AC Milan dan Tottenham Hotspur. Leg...",https://static.republika.co.id/uploads/images/detailnews/029358400-1666015215-830-556.jpg,bola,republika
https://sport.republika.co.id/berita/rq2cg8438/cedera-penyerang-muda-dortmund-moukoko-absen-beberapa-pekan-ke-depan,"Cedera, Penyerang Muda Dortmund Moukoko Absen Beberapa Pekan ke Depan",2023-02-14T09:16:56.000Z,"REPUBLIKA.CO.ID, JAKARTA -- Direktur Olahraga Borussia Dortmund Sebastian Kehl menyatakan, penyerang muda Borussia Dortmund, Youssoufa Moukoko, harus absen beberapa pekan karena cedera pergelangan kaki. Moukoko, pemain 18 tahun, itu...",https://static.republika.co.id/uploads/images/detailnews/pemain-dortmund-youssoufa-moukoko-berlari-selama-pertandingan-sepak-bola_221111130823-292.jpg,bola,republika
https://sport.republika.co.id/berita/rq2a6j463/usai-tanding-pebulu-tangkis-lebanon-ajak-anthony-ginting-foto-bareng,"Usai Tanding, Pebulu Tangkis Lebanon Ajak Anthony Ginting Foto Bareng",2023-02-14T08:27:55.000Z,"REPUBLIKA.CO.ID,&nbsp;JAKARTA -- Pebulu tangkis Lebanon, Abi Younes Christophe, mengajak Anthony Sinisuka Ginting berfoto bersama sekaligus meminta tanda tangan. Keduanya sempat bersaing dalam pertandingan partai pembuka Kejuaraan Beregu Campuran Asia...",https://static.republika.co.id/uploads/images/detailnews/018204600-1674647696-830-556.jpg,bola,republika
https://sport.republika.co.id/berita/rq29s9456/membayangkan-kuatnya-mu-andai-jadi-dibeli-grup-orangorang-kaya-qatar,Membayangkan Kuatnya MU Andai Jadi Dibeli Grup Orang-Orang Kaya Qatar,2023-02-14T08:26:00.000Z,"REPUBLIKA.CO.ID,&nbsp;MANCHESTER -- Bagi penggemar sepak bola yang khawatir dengan meningkatnya ketimpangan ekonomi di puncak permainan, tawaran Qatar yang akan datang untuk Manchester United sudah jelas, Ini hanya akan menjadi...",https://static.republika.co.id/uploads/images/detailnews/tampilan-umum-patung-united-trinity-dan-stadion-old_221214145430-613.jpg,bola,republika
https://sport.republika.co.id/berita/rq29lg348/kompany-ungkap-alasan-keberhasilan-arteta-angkat-performa-arsenal-pada-musim-ini,Kompany Ungkap Alasan Keberhasilan Arteta Angkat Performa Arsenal pada Musim Ini,2023-02-14T08:15:16.000Z,"REPUBLIKA.CO.ID,&nbsp;MANCHESTER -- Mantan bek tengah Manchester City Vincent Kompany mengaku tidak terkejut dengan kemampuan Mikel Arteta untuk bisa mengangkat performa Arsenal pada musim ini. Arteta, ujar Kompany, memiliki kegigihan...",https://static.republika.co.id/uploads/images/detailnews/manajer-mikel-arteta-dari-arsenal-selama-pertandingan-sepak_230101172441-105.jpg,bola,republika
https://sport.republika.co.id/berita/rq29bz456/mu-memang-akan-dijual-tapi-anggota-keluarga-glazer-justru-akan-beli-saham-satu-sama-lain,"MU Memang akan Dijual, tapi Anggota Keluarga Glazer Justru akan Beli Saham Satu Sama Lain",2023-02-14T08:14:00.000Z,"REPUBLIKA.CO.ID,&nbsp;MANCHESTER -- Keluarga Glazer telah menetapkan tenggat waktu 17 Februari untuk pihak yang tertarik dalam pengambilalihan Manchester United. Untuk secara resmi menguraikan strategi mereka, yang datang tiga bulan setelah...",https://static.republika.co.id/uploads/images/detailnews/030685900-1661270331-830-556.jpg,bola,republika
https://sport.republika.co.id/berita/rq299r348/tim-independen-keluarkan-rekomendasi-cegah-kekacauan-seperti-final-liga-champions-lalu,Tim Independen Keluarkan Rekomendasi Cegah Kekacauan Seperti Final Liga Champions Lalu,2023-02-14T08:08:15.000Z,"REPUBLIKA.CO.ID,&nbsp;PARIS -- Sebuah laporan investigasi independen mengeluarkan hasil laporannya tentang kekacauan yang hampir menyebabkan bencana sebelum final Liga Champions antara Real Madrid melawan Liverpool pada musim 2021/2022 di Prancis....",https://static.republika.co.id/uploads/images/detailnews/038204000-1653889371-830-556.jpg,bola,republika
https://sport.republika.co.id/berita/rq2681348/upamecano-sebut-psg-bukan-hanya-messi,Upamecano Sebut PSG Bukan Hanya Messi,2023-02-14T07:02:25.000Z,"REPUBLIKA.CO.ID,&nbsp;MUENCHEN -- Bek tengah Bayern Munchen Dayot Upamecano sepertinya harus bekerja ekstrakeras saat Die Bayern melawat ke markas Paris Saint Germain (PSG) pada leg pertama babak 16 besar, Rabu...",https://static.republika.co.id/uploads/images/detailnews/031371900-1674264741-830-556.jpg,bola,republika
https://sport.republika.co.id/berita/rq25ka348/7-fakta-menarik-bayern-munchen-menjelang-laga-tandang-ke-markas-psg,7 Fakta Menarik Bayern Munchen Menjelang Laga Tandang ke Markas PSG,2023-02-14T06:48:10.000Z,"REPUBLIKA.CO.ID,&nbsp;PARIS -- Bayern Munchen akan bertandang ke markas Paris Saint-Germain (PSG) pada leg pertama babak 16 besar Liga Champions, Rabu (14/2/2023) dini hari WIB. Pertemuan dua tim papan atas...",https://static.republika.co.id/uploads/images/detailnews/eric-maxim-choupo-moting-dari-bayern-kiri-benjamin-pavard-dari_210414093803-522.jpg,bola,republika
https://sport.republika.co.id/berita/rq2443456/ginting-menang-meyakinkan-pada-laga-pembuka-kejuaraan-beregu-campuran-asia-2023,Ginting Menang Meyakinkan pada Laga Pembuka Kejuaraan Beregu Campuran Asia 2023,2023-02-14T06:16:51.000Z,"REPUBLIKA.CO.ID,&nbsp;DUBAI -- Pebulu tangkis tunggal putra Anthony Sinisuka Ginting mengamankan satu poin pembuka bagi timnas Indonesia dengan kemenangan atas wakil Lebanon dalam partai pertama babak penyisihan Grup C Kejuaraan...",https://static.republika.co.id/uploads/images/detailnews/062865200-1674647682-830-556.jpg,bola,republika
https://sport.republika.co.id/berita/rq21pc348/mobil-mclaren-mcl60-bawa-kesegaran-di-f1-2023,Mobil McLaren MCL60 Bawa Kesegaran di F1 2023,2023-02-14T05:36:00.000Z,"REPUBLIKA.CO.ID,&nbsp;JAKARTA -- Tim balap McLaren membawa kesegaran di Formula 1 (f1) musim 2023 dengan mobil terbaru mereka, MCL60, yang diluncurkan berdekatan dengan perayaan ulang tahun tim, Selasa (14/2/2023) WIB. Pada...",https://static.republika.co.id/uploads/images/detailnews/mobil-mclaren_230214122420-879.jpg,bola,republika
https://sport.republika.co.id/berita/rq21bd348/ini-lima-laga-berat-liverpool-usai-kemenangan-di-derbi-merseyside,Ini Lima Laga Berat Liverpool Usai Kemenangan di Derbi Merseyside,2023-02-14T05:25:00.000Z,"REPUBLIKA.CO.ID,&nbsp;LIVERPOOL -- Liverpool akhirnya kembali merasakan kemenangan setelah menelan dua kekalahan beruntun di semua ajang. Dua gol yang masing-masing dicetak Mohamed Salah dan Cody Gakpo memastikan kemenangan The Reds...",https://static.republika.co.id/uploads/images/detailnews/penyerang-liverpool-mohamed-salah-bersujud-setelah-menjebol-gawang-everton_230214045422-776.jpg,bola,republika
https://sport.republika.co.id/berita/rq1xs1456/indonesia-masih-akan-terus-berkhayal-piala-dunia-jika-regenerasi-tak-berjalan-kontinyu,Indonesia Masih akan Terus Berkhayal Piala Dunia Jika Regenerasi tak Berjalan Kontinyu,2023-02-14T05:19:00.000Z,"REPUBLIKA.CO.ID,&nbsp;JAKARTA -- Direktur Teknik PSSI Indra Sjafri mengatakan perlunya regenerasi pemain sepak bola agar Tim Nasional Indonesia bisa berlaga di kompetisi teratas yaitu Piala Dunia. Indra Sjafri mengatakan,&nbsp; kualitas pemain...",https://static.republika.co.id/uploads/images/detailnews/014810400-1673281087-830-556.jpg,bola,republika
https://sport.republika.co.id/berita/rq20x1348/nagelsmann-nilai-peluang-muenchen-dan-psg-ke-perempat-final-liga-champions-seimbang,Nagelsmann Nilai Peluang Muenchen dan PSG ke Perempat Final Liga Champions Seimbang,2023-02-14T05:14:00.000Z,"REPUBLIKA.CO.ID,&nbsp;PARIS -- Pelatih Bayern Munchen Julian Nagelsmann menilai peluang memenangkan pertandingan seimbang pada leg pertama babak 16 besar Liga Champions melawan Paris Saint-Germain (PSG), di Parc des Princes, Paris,...",https://static.republika.co.id/uploads/images/detailnews/091575000-1674258153-830-556.jpg,bola,republika
https://sport.republika.co.id/berita/rq20p4348/ambisi-sergio-ramos-bersama-psg-saat-bertemu-bayern-muenchen-di-liga-champions,Ambisi Sergio Ramos Bersama PSG Saat Bertemu Bayern Muenchen di Liga Champions,2023-02-14T05:03:04.000Z,"REPUBLIKA.CO.ID,&nbsp;PARIS -- Paris Saint-Germain (PSG) akan menghadapi tantang besar di babak 16 besar Liga Champions. Mereka harus bertemu dengan tim kuat Bayern Muenchen. Leg pertama, PSG akan menjadi tuan...",https://static.republika.co.id/uploads/images/detailnews/040822900-1673490655-830-556.jpg,bola,republika
https://ameera.republika.co.id/berita/p2qxng284/pengembangan-objek-wisata-pulau-tangah-capai-rp-30-miliar,Pengembangan Objek Wisata Pulau Tangah Capai Rp 30 Miliar,2018-01-18T20:12:00.000Z,"REPUBLIKA.CO.ID,&nbsp; PARIAMAN, SUMBAR -- Pemerintah Kota (Pemkot) Pariaman, Sumatra Barat memperkirakan pengembangan objek wisata Pulau Tangah akan menghabiskan anggaran mencapai Rp 30 miliar. Anggaran itu untuk infrastruktur pendukung. ""Anggaran...",https://static.republika.co.id/uploads/images/detailnews/pulau-tangah-_180118171011-936.jpg,leisure,republika
https://ameera.republika.co.id/berita/p2qx3n284/kelompok-sadar-wisata-didorong-buat-paket-menarik,Kelompok Sadar Wisata Didorong Buat Paket Menarik,2018-01-18T18:06:00.000Z,"REPUBLIKA.CO.ID,&nbsp; SOLO -- Dinas Pariwisata Pemerintah Kota Surakarta mendorong kelompok sadar wisata (pokdarwis) yang ada di setiap kelurahan membuat paket wisata. Paket itu agar menarik makin banyak wisatawan untuk...",https://static.republika.co.id/uploads/images/detailnews/kirab-keraton-surakarta-_151001134856-957.jpg,leisure,republika
https://ameera.republika.co.id/berita/p2qplo284/wisata-tunggu-buah-durian-jatuh-di-pesisir-selatan,Wisata Tunggu Buah Durian Jatuh di Pesisir Selatan,2018-01-18T07:23:00.000Z,"REPUBLIKA.CO.ID,&nbsp; PAINAN, SUMBAR -- Pelaku pariwisata Kabupaten Pesisir Selatan, Sumatera Barat menawarkan paket wisata seputar durian kepada wisatawan yang berkunjung ke daerah itu.Paket mulai dari makan buah durian segar...",https://static.republika.co.id/uploads/images/detailnews/ilustrasi-sentra-kebun-durian-_171226201753-557.jpg,leisure,republika
https://ameera.republika.co.id/berita/p2qo0m284/rafflesia-kelopak-tujuh-menarik-banyak-pengunjung,Rafflesia Kelopak Tujuh Menarik Banyak Pengunjung,2018-01-18T06:43:34.000Z,"REPUBLIKA.CO.ID, BENGKULU --&nbsp; Hutan belukar sekitar Desa Manau IX, Kabupaten Kaur, Provinsi Bengkulu memiliki satu objek sangat langka yang menarik banyak pengunjung. Objek itu adalah bunga jenis rafflesia arnoldii...",https://static.republika.co.id/uploads/images/detailnews/bunga-rafflesia-arnoldi-dengan-kelopak-tujuh-di-habitat-_180118134253-178.jpg,leisure,republika
https://ameera.republika.co.id/berita/p2qlkr284/wisata-komodo-salah-satu-sumber-devisa-tertinggi,Wisata Komodo Salah Satu Sumber Devisa Tertinggi,2018-01-18T05:50:51.000Z,"REPUBLIKA.CO.ID,&nbsp; KUPANG -- Kepala Otoritas Taman Nasional Komodo (TNK) Sudiyono mengemukakan wisata komodo (varanus komodoensis) di Kabupaten Manggarai Barat, Pulau Flores telah menjadi sumber devisa terbanyak di lingkup Kementerian...",https://static.republika.co.id/uploads/images/detailnews/0.30430800-1512891038-830-556.jpeg,leisure,republika
https://ameera.republika.co.id/berita/p2p070284/menengok-gedung-galeri-sungai-di-solo,Menengok Gedung Galeri Sungai di Solo,2018-01-17T21:30:00.000Z,"REPUBLIKA.CO.ID,&nbsp; SOLO -- Papan Kawruh Tirta, tulisan itu terpajang jelas di muka gedung. Di bawahnnya terdapat tulisan sanskerta berbunyi sama. Papan Kawruh Tirta atau Galeri sungai merupakan sebuah gedung...",https://static.republika.co.id/uploads/images/detailnews/relief-didinding-galeri-sungai-_180117154702-228.jpg,leisure,republika
https://ameera.republika.co.id/berita/p2pfgn423/menginap-di-santika-premiere-gratis-tiket-jakarta-aquarium,"Menginap di Santika Premiere, Gratis Tiket Jakarta Aquarium",2018-01-17T18:01:00.000Z,"REPUBLIKA.CO.ID, JAKARTA -- Menghabiskan akhir pekan di Jakarta bisa jadi pilihan menarik dengan menginap di Hotel Santika Premiere Slipi. Apalagi hotel bintang empat ini menawarkan tiket masuk ke Jakarta...",https://static.republika.co.id/uploads/images/detailnews/promo-hotel-santika-premiere-slipi-dengan-jakarta-aquarium-_180117214034-361.png,leisure,republika
https://ameera.republika.co.id/berita/p2p0dp284/wakatobi-mulai-menggeliat,Wakatobi Mulai Menggeliat,2018-01-17T17:13:00.000Z,"REPUBLIKA.CO.ID,&nbsp; Kalau menyebut wisata bahari, terutama alam bawah laut di Indonesia, tidak lengkap jika tidak menyebut Taman Nasional Wakatobi di Provinsi Sulawesi Tenggara. Meskipun, di Indonesia, masih ada lokasi...",https://static.republika.co.id/uploads/images/detailnews/wisatawan-menikmati-senja-di-pantai-patuno-wangi-wangi-wakatobi-sulawesi-_170118223400-419.jpg,leisure,republika
https://ameera.republika.co.id/berita/p2p8om328/menu-serbadaging-dari-lorin-solo,Menu Serbadaging dari Lorin Solo,2018-01-17T13:03:00.000Z,"REPUBLIKA.CO.ID, SOLO -- Bagi penikmat kuliner dengan olahan berbahan dasar daging, cobalah untuk datang ke Sasono Bujono Restoran di Hotel Lorin Solo. Di sini Anda bisa menikmati lezatnya Lamb...",https://static.republika.co.id/uploads/images/detailnews/menu-lamb-chop-mushroom-ricotta-dengan-kombinasi-ratatouille-di-_180117180538-796.jpg,leisure,republika
https://ameera.republika.co.id/berita/p2osoo284/wisatawan-jepang-ke-bali-naik-985-persen,"Wisatawan Jepang ke Bali Naik 9,85 Persen",2018-01-17T06:32:00.000Z,"REPUBLIKA.CO.ID,&nbsp; DENPASAR -- Wisatawan Jepang yang menikmati liburan ke Bali tercatat ada sebanyak 237.694 orang selama Januari hingga November 2017. Angka itu meningkat 21.321 orang atau 9,85 persen dari...",https://static.republika.co.id/uploads/images/detailnews/wisatawan-mancanegara-mengunjungi-kawasan-wisata-pantai-kelan-badung-bali-_171107221127-761.jpg,leisure,republika
https://ameera.republika.co.id/berita/p2oqhh284/selebritas-korea-nikmati-kuliner-halal-di-dedapoer-sanur,Selebritas Korea Nikmati Kuliner Halal di De'dapoer Sanur,2018-01-17T05:45:00.000Z,"REPUBLIKA.CO.ID,&nbsp; DENPASAR -- Aliansi Masyarakat Pariwisata Bali (AMPB) memfasilitasi tak kurang dari 30 publik figur, mulai dari selebritas, model, penyanyi, vloger, sineas film, hingga jurnalis asal Negeri Gingseng, Korea...",https://static.republika.co.id/uploads/images/detailnews/selebritas-korea-di-de-dapoer-_180117124110-819.jpg,leisure,republika
https://ameera.republika.co.id/berita/p2oowg284/malang-tambah-wahana-baru-di-kampung-topeng,Malang Tambah Wahana Baru di Kampung Topeng,2018-01-17T05:07:28.000Z,"REPUBLIKA.CO.ID,&nbsp; MALANG -- Pemerintah Kota (Pemkot) Malang akhirnya menambah satu wahana baru di Kampung Topeng, kawasan Desaku Menanti, Tlogowaru. Peresmian pun telah dilakukan melalui Sekertaris Daerah Kota Malang, Wasto,...",https://static.republika.co.id/uploads/images/detailnews/wahana-baru-di-kampung-topeng-_180117125010-663.jpg,leisure,republika
https://ameera.republika.co.id/berita/p2nikr284/menikmati-sensasi-kolam-renang-lantai-kaca-di-tepi-tebing,Menikmati Sensasi Kolam Renang Lantai Kaca di Tepi Tebing,2018-01-16T22:35:00.000Z,"REPUBLIKA.CO.ID,&nbsp; ULUWATU -- Apa yang dicari dari sebuah resort? Pastilah suasana dan fasilitas yang menyenangkan untuk liburan. Kamar yang didesain dengan interior kaca lebar agar tamu bisa leluasa melihat...",https://static.republika.co.id/uploads/images/detailnews/the-edge-bali-resort-di-uluwatu-bali-_180116205225-866.jpg,leisure,republika
https://ameera.republika.co.id/berita/p2ni7f284/menggali-potensi-wisata-desa-seruyan,Menggali Potensi Wisata Desa Seruyan,2018-01-16T17:42:00.000Z,"REPUBLIKA.CO.ID,&nbsp; KUALA PEMBUANG -- Seruyan memiliki potensi pariwisata yang terbilang lengkap. Kabupaten di Kalimantan Tengah ini memiliki keindahan laut, pantai, hutan rimba, riam, air terjun, perbukitan, riam hingga Taman...",https://static.republika.co.id/uploads/images/detailnews/danau-sembuluh-_160820160827-168.jpg,leisure,republika
https://ameera.republika.co.id/berita/p2mwfw284/iklan-tv-dorong-remaja-gemari-makanan-tak-sehat,Iklan TV Dorong Remaja Gemari Makanan tak Sehat,2018-01-16T06:12:00.000Z,"REPUBLIKA.CO.ID, LONDON -- Yayasan Riset Kanker Inggris menganalisis hubungan antara kebiasaan menonton televisi dan pola makan remaja. Para ilmuwan meyakini bahwa iklan televisi memiliki andil besar dalam membuat remaja...",https://static.republika.co.id/uploads/images/detailnews/junk-food-atau-makanan-tidak-sehat-ilustrasi-_180116144412-621.jpg,leisure,republika
